id,x,y,z,2dKDE,3dKDE
1.0,-34.036987,25.746229,0.431404,0.0001094263542148793,3.9584842870679074e-05
1.0,-34.307327,25.751823,0.456951,0.00010943499256390929,3.957004163668006e-05
1.0,-34.5,25.735449,0.451078,0.00010965130324748533,3.983534830902819e-05
1.0,-34.528858,25.736242,0.450025,0.0001096489998483554,3.9875584576198016e-05
1.0,-34.78429,25.742914,0.472981,0.00010962753761839545,3.9839044167229745e-05
1.0,-34.791222,25.743103,0.473579,0.0001096267496391792,3.9837768446639266e-05
1.0,-34.798477,25.742504,0.473401,0.00010963434067209135,3.984721789723271e-05
1.0,-35.0,25.726158,0.467843,0.00010983877034409553,4.0112491847044834e-05
1.0,-35.021755,25.726887,0.466941,0.00010983422689566829,4.014379744302497e-05
1.0,-35.200848,25.732397,0.483753,0.00010979935857124221,4.008626988360804e-05
1.0,-35.27496,25.734741,0.490364,0.00010978285558618828,4.006023227958733e-05
1.0,-35.356289,25.728231,0.48802,0.00010985948823243436,4.016801784585944e-05
1.0,-35.5,25.716898,0.483336,0.00010999032836573247,4.036165136155598e-05
1.0,-35.515839,25.717459,0.482703,0.00010998554739597445,4.038383489259339e-05
1.0,-35.64613,25.721893,0.494512,0.000109946583677263,4.033033755825755e-05
1.0,-35.761337,25.725883,0.504427,0.00010990909274953033,4.0280454367907855e-05
1.0,-35.892853,25.716106,0.500439,0.0001100142267613787,4.045212932390616e-05
1.0,-36.0,25.708239,0.496809,0.00011009652885503944,4.059409630707282e-05
1.0,-36.011341,25.708685,0.496331,0.00011009173855317038,4.060999657228662e-05
1.0,-36.102783,25.712198,0.50444,0.00011005316629207816,4.056316121799902e-05
1.0,-36.249332,25.717836,0.516816,0.00010998819810238093,4.048500343208292e-05
1.0,-36.418644,25.705376,0.511429,0.00011010738343558377,4.0702300844563567e-05
1.0,-36.5,25.699419,0.508575,0.00011016238956328673,4.0807973739911515e-05
1.0,-36.508671,25.699795,0.508192,0.00011015762273791051,4.082008195258995e-05
1.0,-36.5774,25.702694,0.514174,0.0001101201958798564,4.0777683714284434e-05
1.0,-36.738907,25.70953,0.527578,0.00011002852995278947,4.0675083501885215e-05
1.0,-36.935791,25.696104,0.520924,0.00011013799760458961,4.0924171643795744e-05
1.0,-37.0,25.691753,0.518565,0.0001101717646431896,4.100603620112615e-05
1.0,-37.006584,25.692057,0.518274,0.00011016736139536291,4.101495183716298e-05
1.0,-37.056648,25.694359,0.522713,0.00011013370423202262,4.097650827948723e-05
1.0,-37.229485,25.702301,0.537306,0.00011001380429740447,4.084126457644532e-05
1.0,-37.454163,25.68718,0.530064,0.00011011532438852602,4.110802652450386e-05
1.0,-37.5,25.684111,0.528454,0.0001101346233341256,4.116297772783882e-05
1.0,-37.504593,25.684341,0.528231,0.00011013093814480097,4.116932823141801e-05
1.0,-37.539085,25.686077,0.531195,0.00011010303664886248,4.113988231263077e-05
1.0,-37.721069,25.695179,0.545994,0.00010995245002297974,4.0984494652613635e-05
1.0,-37.959232,25.680052,0.537365,0.00011002787348078517,4.127055563301609e-05
1.0,-38.0,25.677467,0.53576,0.00011003958729855077,4.132005102680843e-05
1.0,-38.004128,25.677664,0.535551,0.00011003598317319607,4.132569506884092e-05
1.0,-38.035316,25.679153,0.538286,0.00011000863484110763,4.129442118774479e-05
1.0,-38.214199,25.687551,0.553086,0.0001098494388234403,4.1116293766057186e-05
1.0,-38.44088,25.673388,0.54419,0.00010989735514386064,4.1388446393953923e-05
1.0,-38.5,25.669682,0.541666,0.00010990826784968024,4.146039301531312e-05
1.0,-38.506096,25.670008,0.541361,0.00010990199533708088,4.146830960756374e-05
1.0,-38.55262,25.672419,0.545183,0.0001098546728810445,4.1420576810676845e-05
1.0,-38.709995,25.68049,0.557425,0.00010969218672288713,4.126013494261525e-05
1.0,-38.913506,25.668463,0.549235,0.00010970899919066168,4.149571647349282e-05
1.0,-39.0,25.663343,0.545495,0.00010971372924423741,4.15965541881115e-05
1.0,-39.008698,25.663813,0.54502,0.00010970389427137218,4.1607981182357385e-05
1.0,-39.075375,25.667376,0.550348,0.00010962840309031358,4.153507825968788e-05
1.0,-39.207199,25.674305,0.56031,0.00010947768940919414,4.139240109866411e-05
1.0,-39.373463,25.664492,0.553302,0.00010947613732183697,4.1580400041800506e-05
1.0,-39.5,25.656979,0.547584,0.00010947179518469248,4.172446314521499e-05
1.0,-39.512951,25.657696,0.546892,0.00010945574778978699,4.174026631345741e-05
1.0,-39.609596,25.662884,0.554949,0.00010933662413134213,4.1618683848046096e-05
1.0,-39.705093,25.667934,0.562484,0.00010921788301241957,4.149956909329546e-05
1.0,-39.829159,25.660521,0.557369,0.00010920665688620267,4.163006259690514e-05
1.0,-40.0,25.65027,0.549805,0.00010918685528457733,4.1811477361942025e-05
1.0,-40.017487,25.651232,0.548833,0.00010916364336308631,4.183227926720062e-05
1.0,-40.14502,25.65852,0.559418,0.00010898972882126644,4.1659192806506636e-05
1.0,-40.203625,25.661821,0.563999,0.00010890925132662657,4.158085327301956e-05
1.0,-40.28236,25.657263,0.560705,0.00010889386162310258,4.1659586973074924e-05
1.0,-40.5,25.644615,0.550905,0.0001088459505466408,4.1880092026601385e-05
1.0,-40.521992,25.645851,0.549691,0.0001088145382792325,4.190449067155853e-05
1.0,-40.68758,25.654905,0.563119,0.00010857775332511824,4.166925079621876e-05
1.0,-40.703308,25.655756,0.564327,0.00010855509301544503,4.164712718014572e-05
1.0,-40.723278,25.654621,0.563411,0.0001085493527070042,4.166738071917277e-05
1.0,-41.0,25.638847,0.549894,0.00010846318426894228,4.194956191423943e-05
1.0,-41.028809,25.640429,0.548208,0.00010841998826395077,4.1980922709871815e-05
1.0,-41.205475,25.650341,0.562092,0.00010814969862095666,4.1725185295254446e-05
1.0,-41.5,25.633299,0.547558,0.00010803745047641661,4.2006037863998094e-05
1.0,-41.536526,25.635355,0.545438,0.00010797925776658907,4.204234038963299e-05
1.0,-41.708271,25.644888,0.559204,0.00010770406269094399,4.1778325007186784e-05
1.0,-42.0,25.627562,0.544824,0.00010757562737941441,4.203359862111427e-05
1.0,-42.045155,25.629986,0.542032,0.0001075015700858174,4.2077752614255135e-05
1.0,-42.21207,25.638918,0.555282,0.00010722539426475843,4.1814477471399586e-05
1.0,-42.5,25.622065,0.539817,0.00010707608639872843,4.2065824957465015e-05
1.0,-42.555248,25.62517,0.536545,0.0001069802568898598,4.2112120075707304e-05
1.0,-42.717918,25.633831,0.549246,0.00010670059300762721,4.1852749817131336e-05
1.0,-43.0,25.616447,0.534714,0.00010654550747195402,4.206478577884168e-05
1.0,-43.066048,25.619961,0.530734,0.00010642889192313557,4.211552612921665e-05
1.0,-43.22406,25.628164,0.542906,0.00010614973939022372,4.1860460265707894e-05
1.0,-43.5,25.611715,0.528684,0.00010597635987364356,4.204508209777825e-05
1.0,-43.577103,25.615524,0.523863,0.00010583892067377787,4.21004572554136e-05
1.0,-43.731056,25.623034,0.535683,0.00010556342303334738,4.184795466520211e-05
1.0,-44.0,25.605944,0.521662,0.00010539151533047515,4.200950025865664e-05
1.0,-44.0896,25.610451,0.516159,0.0001052264172474687,4.206404080030102e-05
1.0,-44.238853,25.617281,0.527635,0.00010495659903642036,4.18153353365365e-05
1.0,-44.5,25.600403,0.51369,0.00010478045652765872,4.19568586910674e-05
1.0,-44.603264,25.605249,0.507382,0.00010458910649204889,4.201009395926111e-05
1.0,-44.747509,25.611975,0.518698,0.00010432057980319042,4.17631912552629e-05
1.0,-45.0,25.594513,0.505026,0.00010415162057083094,4.188393215569232e-05
1.0,-45.117897,25.599754,0.497906,0.00010393137043435073,4.193327191560521e-05
1.0,-45.257439,25.605797,0.508449,0.00010367082486662634,4.169935353292802e-05
1.0,-45.5,25.589167,0.495317,0.00010349777386742114,4.179589338274355e-05
1.0,-45.633183,25.595001,0.486994,0.00010324490557747518,4.184393839527678e-05
1.0,-45.768097,25.600325,0.497448,0.0001029934553994663,4.1613543014640715e-05
1.0,-46.0,25.583521,0.485595,0.00010282934189968573,4.167865339063247e-05
1.0,-46.148975,25.589195,0.476637,0.00010255025426057101,4.171584512287249e-05
1.0,-46.278351,25.593939,0.486865,0.00010230850053422545,4.1491164466638814e-05
1.0,-46.5,25.577267,0.475118,0.0001021506825925883,4.154449658880076e-05
1.0,-46.666553,25.583326,0.464504,0.00010183619983587358,4.158072374005592e-05
1.0,-46.790997,25.587442,0.47381,0.00010160426434332488,4.137302783373274e-05
1.0,-47.0,25.571238,0.462517,0.00010145372785220092,4.141122772526977e-05
1.0,-47.185879,25.577187,0.450845,0.00010110525831295664,4.143405243633223e-05
1.0,-47.304623,25.580587,0.459743,0.00010088558828030352,4.1237499227472165e-05
1.0,-47.5,25.564487,0.449135,0.00010074835383383473,4.126065275117913e-05
1.0,-47.706631,25.570724,0.436042,0.00010035811575764519,4.1270236957027394e-05
1.0,-47.819305,25.573704,0.444589,0.00010014843950869877,4.108468761960434e-05
1.0,-48.0,25.558483,0.434503,0.00010001868876955496,4.1096771831073705e-05
1.0,-48.229885,25.563646,0.419287,9.959497017529204e-05,4.1096909952795217e-05
1.0,-48.336128,25.565866,0.42722,9.9399539603364e-05,4.092730872149629e-05
1.0,-48.5,25.551004,0.417932,9.92866060985723e-05,4.092880859882021e-05
1.0,-48.754444,25.556713,0.401035,9.880790718364639e-05,4.090641365303947e-05
1.0,-48.854652,25.558455,0.408099,9.862317541329937e-05,4.075499113378465e-05
1.0,-49.0,25.544947,0.399776,9.852018924571111e-05,4.0746482536176454e-05
1.0,-49.281513,25.549355,0.380629,9.799817852409487e-05,4.070228717085595e-05
1.0,-49.375088,25.55073,0.387006,9.7823973852765e-05,4.056741862265379e-05
1.0,-49.5,25.538675,0.37964,9.773400639446121e-05,4.0552886758498744e-05
1.0,-49.80983,25.543127,0.357776,9.71483210158449e-05,4.0481018995156624e-05
1.0,-49.897415,25.544098,0.363957,9.698389831373651e-05,4.035813656908902e-05
1.0,-50.0,25.533974,0.357624,9.690661868517747e-05,4.034048088535693e-05
1.0,-50.339123,25.538025,0.332766,9.625485692147183e-05,4.0234586126291404e-05
1.0,-50.422161,25.538586,0.338414,9.609760747122087e-05,4.012558130989846e-05
1.0,-50.5,25.530714,0.33336,9.603597179201539e-05,4.010740283109431e-05
1.0,-50.86903,25.533659,0.306367,9.531789587993767e-05,3.995399716313935e-05
1.0,-50.948174,25.534113,0.311563,9.516329237806997e-05,3.985655583669236e-05
1.0,-51.0,25.528475,0.308297,9.512255932552933e-05,3.983988341716093e-05
1.0,-51.400688,25.530848,0.276567,9.43217374364139e-05,3.9641664509859385e-05
1.0,-51.477509,25.530861,0.281283,9.416988320589636e-05,3.955523047695127e-05
1.0,-51.5,25.528429,0.279753,9.415019166153884e-05,3.9546362224467235e-05
1.0,-51.773273,25.528965,0.258064,9.359602691070683e-05,3.9386485507292395e-05
1.0,-51.932327,25.529036,0.245763,9.32700311110318e-05,3.9281966663172176e-05
1.0,-52.0,25.528931,0.249889,9.313133925371739e-05,3.921112086274936e-05
1.0,-52.007469,25.52972,0.250354,9.310781235170048e-05,3.9201657691729684e-05
1.0,-52.463924,25.527409,0.214813,9.216556429774733e-05,3.887315276359031e-05
1.0,-52.5,25.527206,0.216817,9.208956100573607e-05,3.883861711907556e-05
1.0,-52.5378,25.531126,0.219044,9.196768334012604e-05,3.8793667361284e-05
1.0,-52.993919,25.528118,0.183124,9.098441583587834e-05,3.841330152115286e-05
1.0,-53.0,25.528053,0.183469,9.097125443658497e-05,3.840793095025266e-05
1.0,-53.068359,25.53487,0.1875,9.074652079467167e-05,3.8331272288913845e-05
1.0,-53.265804,25.532825,0.172024,9.03111259323306e-05,3.8152459897359144e-05
1.0,-53.5,25.529903,0.153004,8.978785623066735e-05,3.792648591084126e-05
1.0,-53.521084,25.531956,0.151154,8.971685818261062e-05,3.790042111286311e-05
1.0,-53.598705,25.539635,0.156176,8.945336915060651e-05,3.781779018110244e-05
1.0,-54.0,25.530931,0.12301,8.85531751679719e-05,3.7403539954114204e-05
1.0,-54.049084,25.535414,0.118706,8.838495089109502e-05,3.733724510257265e-05
1.0,-54.130165,25.54257,0.1237,8.810825126110786e-05,3.72564712146794e-05
1.0,-54.5,25.532999,0.094179,8.724429847560563e-05,3.68394029742812e-05
1.0,-54.575268,25.539368,0.08763,8.698169957425962e-05,3.673000910209172e-05
1.0,-54.66016,25.546669,0.092737,8.66826120128981e-05,3.664861651107975e-05
1.0,-55.0,25.536362,0.064497,8.585505085416574e-05,3.622809826453117e-05
1.0,-55.101841,25.54422,0.055229,8.549340459757544e-05,3.6067574124413814e-05
1.0,-55.191341,25.551287,0.06055,8.517171512810822e-05,3.598621688459849e-05
1.0,-55.5,25.538832,0.034524,8.440354605405176e-05,3.5574649049720926e-05
1.0,-55.629612,25.548325,0.02236,8.392982871585243e-05,3.535327958025976e-05
1.0,-55.723526,25.554913,0.027329,8.358649491672492e-05,3.526966871954803e-05
1.0,-56.0,25.542494,0.002707,8.28666778485703e-05,3.486357243739471e-05
1.0,-56.158939,25.552511,-0.012205,8.227798528743084e-05,3.457477128605924e-05
1.0,-56.256828,25.558664,-0.007051,8.191201522590693e-05,3.449207139918503e-05
1.0,-56.5,25.545954,-0.028408,8.125582651287867e-05,3.411115256322533e-05
1.0,-56.688061,25.556955,-0.046817,8.053895830051951e-05,3.374125950365703e-05
1.0,-56.790188,25.562799,-0.041485,8.014663871587601e-05,3.365870704808988e-05
1.0,-57.0,25.550585,-0.060234,7.95567146927149e-05,3.3304755977508266e-05
1.0,-57.217274,25.561346,-0.081468,7.87134494734284e-05,3.285356023195467e-05
1.0,-57.323757,25.566362,-0.076137,7.829757414975233e-05,3.2770474990771656e-05
1.0,-57.5,25.555105,-0.092042,7.778095216886638e-05,3.245248833114523e-05
1.0,-57.746666,25.565657,-0.116225,7.680099515526543e-05,3.191170038427013e-05
1.0,-57.857029,25.570337,-0.11048,7.635725116307569e-05,3.183107031362291e-05
1.0,-58.0,25.560078,-0.123483,7.592369913213806e-05,3.155755660241198e-05
1.0,-58.275993,25.569887,-0.150831,7.480318220564633e-05,3.091989043144244e-05
1.0,-58.391079,25.574215,-0.14563,7.432745570665555e-05,3.083074664575597e-05
1.0,-58.5,25.565727,-0.155748,7.398441395297978e-05,3.06085520140944e-05
1.0,-58.804459,25.575098,-0.18555,7.271585802024436e-05,2.9875990721683034e-05
1.0,-58.924099,25.578577,-0.179714,7.22121470317769e-05,2.9792031793886018e-05
1.0,-59.0,25.572124,-0.186803,7.196498390901565e-05,2.962934854890205e-05
1.0,-59.332367,25.580536,-0.219928,7.054828416612214e-05,2.8789765387553902e-05
1.0,-59.457233,25.583879,-0.213919,7.0006992538709e-05,2.8703422848524207e-05
1.0,-59.5,25.58007,-0.217803,6.986222523642648e-05,2.8608922323124197e-05
1.0,-59.857182,25.587078,-0.252246,6.830864927517889e-05,2.769048025662661e-05
1.0,-59.988285,25.58923,-0.24597,6.77338822604996e-05,2.760318263768053e-05
1.0,-60.0,25.588125,-0.247047,6.769291485176309e-05,2.757616145254788e-05
1.0,-60.116383,25.590122,-0.258065,6.717808054472422e-05,2.7274292180091712e-05
1.0,-60.378773,25.59421,-0.281837,6.600902171865035e-05,2.659748417267187e-05
1.0,-60.5,25.595881,-0.276297,6.546532423931337e-05,2.6514061772158583e-05
1.0,-60.516716,25.597919,-0.275321,6.537575426064937e-05,2.6501449209607635e-05
1.0,-60.897923,25.601337,-0.308903,6.365845039127748e-05,2.551677593597931e-05
1.0,-61.0,25.602325,-0.303832,6.319284218527128e-05,2.5452895020287433e-05
1.0,-61.042027,25.607302,-0.301445,6.296541830780593e-05,2.5420878641107707e-05
1.0,-61.414146,25.60845,-0.332934,6.126719282300144e-05,2.4463799665914472e-05
1.0,-61.5,25.608955,-0.328703,6.0869893842202195e-05,2.4409538177143745e-05
1.0,-61.564732,25.616434,-0.324886,6.0516790634312714e-05,2.4362734009594714e-05
1.0,-61.9268,25.616644,-0.354389,5.883901717013423e-05,2.3436858082070057e-05
1.0,-62.0,25.616701,-0.350552,5.849716675521926e-05,2.3393766347759165e-05
1.0,-62.084511,25.62628,-0.345302,5.8033418392169216e-05,2.333654496081584e-05
1.0,-62.436344,25.624573,-0.372365,5.6391271138623065e-05,2.245627509396972e-05
1.0,-62.5,25.624277,-0.368874,5.609231882552883e-05,2.2420484374332173e-05
1.0,-62.600925,25.635296,-0.362245,5.553826292793522e-05,2.235695346638797e-05
1.0,-62.943253,25.633121,-0.38825,5.3924990958835295e-05,2.1502660986595375e-05
1.0,-63.0,25.632881,-0.385042,5.365563143885097e-05,2.1470900449560522e-05
1.0,-63.115509,25.645353,-0.377298,5.302090483127856e-05,2.1398998746563714e-05
1.0,-63.445995,25.642235,-0.400412,5.1457895497894546e-05,2.06047974657871e-05
1.0,-63.5,25.64183,-0.397304,5.1201118824815384e-05,2.057412220735653e-05
1.0,-63.626301,25.655306,-0.388441,5.050880809370042e-05,2.049842145490585e-05
1.0,-63.944622,25.652452,-0.409461,4.899649882452718e-05,1.9753612569979678e-05
1.0,-64.0,25.651997,-0.405927,4.8732842926780405e-05,1.9725245753652988e-05
2.0,63.5,-10.432649,-2.199412,6.587861131866405e-05,2.294667223485122e-05
2.0,63.126381,-10.416534,-2.192124,6.831983882153032e-05,2.3616861542539403e-05
2.0,63.025951,-10.424237,-2.200001,6.897543231951106e-05,2.3807342554846198e-05
2.0,63.0,-10.426396,-2.199525,6.914476299205975e-05,2.385375378212721e-05
2.0,62.625786,-10.410702,-2.192737,7.157999700377797e-05,2.452156249384361e-05
2.0,62.532146,-10.417879,-2.200119,7.218784154022203e-05,2.4698898717150663e-05
2.0,62.5,-10.420583,-2.199595,7.239632160066812e-05,2.4756008301958738e-05
2.0,62.124733,-10.404473,-2.193823,7.48188652276391e-05,2.5421184489725406e-05
2.0,62.03793,-10.411197,-2.200992,7.537698755865403e-05,2.558505002212402e-05
2.0,62.0,-10.41433,-2.200512,7.562053000108878e-05,2.5651914074679452e-05
2.0,61.623634,-10.398935,-2.194957,7.802120577330582e-05,2.6311781839566622e-05
2.0,61.543621,-10.405023,-2.201439,7.85287947029505e-05,2.6461526076056354e-05
2.0,61.5,-10.408584,-2.200812,7.880500931921044e-05,2.6537319614673456e-05
2.0,61.121376,-10.392907,-2.19729,8.118170327703686e-05,2.7194729843141117e-05
2.0,61.04821,-10.398518,-2.203367,8.163785028735203e-05,2.732993827634782e-05
2.0,61.0,-10.402501,-2.202832,8.193773162542284e-05,2.741261909196758e-05
2.0,60.620449,-10.38648,-2.198248,8.427305554355394e-05,2.805900756220799e-05
2.0,60.554573,-10.391642,-2.203841,8.467512000330392e-05,2.81794615237518e-05
2.0,60.5,-10.396176,-2.203333,8.500729346731055e-05,2.8271393658433936e-05
2.0,60.119667,-10.380661,-2.199052,8.729201626875513e-05,2.8906157363608107e-05
2.0,60.060783,-10.385168,-2.204061,8.76424552772422e-05,2.9012400438990024e-05
2.0,60.0,-10.390171,-2.203504,8.800306331478949e-05,2.9112522241212086e-05
2.0,59.61726,-10.374244,-2.201539,9.023862614441468e-05,2.9740212374749327e-05
2.0,59.565826,-10.378226,-2.205967,9.05359240850139e-05,2.9831077166732737e-05
2.0,59.5,-10.38385,-2.205397,9.091509853366542e-05,2.993688135386348e-05
2.0,59.115925,-10.367973,-2.202915,9.308774969682843e-05,3.054939989346671e-05
2.0,59.071815,-10.371359,-2.206815,9.333441400919933e-05,3.0625933806890014e-05
2.0,59.0,-10.377273,-2.206369,9.373443934579256e-05,3.0738377326906505e-05
2.0,58.614609,-10.361782,-2.204275,9.583740462577982e-05,3.133531070180498e-05
2.0,58.577858,-10.364542,-2.207561,9.603543990228601e-05,3.1397744505588565e-05
2.0,58.5,-10.370831,-2.207246,9.645318856027335e-05,3.15160883829479e-05
2.0,58.113735,-10.354883,-2.205175,9.84780726824523e-05,3.209440638268069e-05
2.0,58.085033,-10.357085,-2.207791,9.86265484111981e-05,3.2142200026775984e-05
2.0,58.0,-10.363975,-2.207586,9.90643520061935e-05,3.226717484786267e-05
2.0,57.611286,-10.347807,-2.207705,0.00010101399956495223,3.283221225515266e-05
2.0,57.591,-10.349347,-2.209557,0.00010111432500587362,3.2864954569879036e-05
2.0,57.5,-10.357004,-2.209506,0.00010156218749752972,3.2993943791324275e-05
2.0,57.109325,-10.341356,-2.20973,0.00010342961448762356,3.353943635529823e-05
2.0,57.096638,-10.342322,-2.21093,0.00010348936718597889,3.3559363349636046e-05
2.0,57.0,-10.350229,-2.210954,0.00010394211203273632,3.369080237075054e-05
2.0,56.607071,-10.333397,-2.212057,0.00010572444219006716,3.42174442560158e-05
2.0,56.603867,-10.333647,-2.212358,0.00010573875857998402,3.422230116663459e-05
2.0,56.5,-10.341947,-2.212562,0.00010620019908154829,3.4357563036225956e-05
2.0,56.18008,-10.330709,-2.213494,0.00010757857067884276,3.476753217702889e-05
2.0,56.10696,-10.329332,-2.213579,0.00010788673909360379,3.485901267217068e-05
2.0,56.105747,-10.329279,-2.213421,0.0001078918208307771,3.486014341329372e-05
2.0,56.070549,-10.330709,-2.213481,0.00010803974548562443,3.4903893208614156e-05
2.0,56.0,-10.335152,-2.213701,0.0001083348058408478,3.4991266730637575e-05
2.0,55.853329,-10.330709,-2.21456,0.00010893660796258714,3.517228311615111e-05
2.0,55.611599,-10.32257,-2.21572,0.00010990463186396794,3.546375254167659e-05
2.0,55.60442,-10.322257,-2.214792,0.00010993291152158578,3.546986681379449e-05
2.0,55.5,-10.33064,-2.215467,0.00011034496089044059,3.559326055828145e-05
2.0,55.115589,-10.315444,-2.218896,0.00011180180590088546,3.603864623102995e-05
2.0,55.102089,-10.314842,-2.217197,0.00011185160125007776,3.604927180048127e-05
2.0,55.0,-10.323116,-2.218087,0.0001122289927562841,3.616350345974588e-05
2.0,54.61961,-10.309331,-2.221009,0.00011357640998928639,3.6576733017419634e-05
2.0,54.600704,-10.308513,-2.218629,0.00011364146634599991,3.6589920881631283e-05
2.0,54.5,-10.316486,-2.219654,0.000113988798425979,3.6695994184458385e-05
2.0,54.124523,-10.301818,-2.223631,0.00011522648018288042,3.7080443562833325e-05
2.0,54.098934,-10.30069,-2.220455,0.00011530828949448412,3.709619289844793e-05
2.0,54.0,-10.308915,-2.221646,0.00011562558666106451,3.7193916557954955e-05
2.0,53.629002,-10.295341,-2.225644,0.00011675971586847286,3.754753948413453e-05
2.0,53.597549,-10.293994,-2.221885,0.00011685279978019071,3.756430243571343e-05
2.0,53.5,-10.301735,-2.223205,0.00011714239363986407,3.765416757955777e-05
2.0,53.133347,-10.287744,-2.228937,0.0001181774380018876,3.798255458533373e-05
2.0,53.095081,-10.286222,-2.224434,0.00011828188264801181,3.7999971170635366e-05
2.0,53.0,-10.293658,-2.225994,0.00011854221871154152,3.808156412992372e-05
2.0,52.636875,-10.280911,-2.232294,0.00011948572587703248,3.838235949388827e-05
2.0,52.592411,-10.279027,-2.227188,0.0001195971505472447,3.8399268043760306e-05
2.0,52.5,-10.286569,-2.228783,0.00011982978804987733,3.8472115904001376e-05
2.0,52.140846,-10.27355,-2.235733,0.00012068515495914385,3.8745901602631505e-05
2.0,52.089748,-10.271449,-2.229936,0.00012080235344896373,3.8761195495656e-05
2.0,52.0,-10.278596,-2.231986,0.00012100919590681062,3.8827187736555014e-05
2.0,51.64542,-10.265583,-2.23917,0.00012178060580858337,3.90729621527887e-05
2.0,51.587139,-10.263099,-2.232632,0.00012190248246510728,3.9085543242439276e-05
2.0,51.5,-10.270169,-2.234384,0.00012208580305576936,3.9142562167076954e-05
2.0,51.149189,-10.258241,-2.242801,0.0001227809363686484,3.936513605699591e-05
2.0,51.084087,-10.255692,-2.235781,0.00012290473902205857,3.937460983472139e-05
2.0,51.0,-10.262465,-2.237908,0.0001230656315243247,3.942525646838272e-05
2.0,50.652798,-10.250748,-2.246751,0.00012369003334327446,3.962269141622148e-05
2.0,50.580933,-10.248087,-2.239037,0.0001238139095413107,3.962722564116935e-05
2.0,50.5,-10.254728,-2.241326,0.00012395437735816366,3.967124357175364e-05
2.0,50.156063,-10.243461,-2.250842,0.0001245142018137194,3.984554666136483e-05
2.0,50.077381,-10.240229,-2.242703,0.00012463664892675623,3.984517294326304e-05
2.0,50.0,-10.246306,-2.245012,0.00012475801732078013,3.9882406650986805e-05
2.0,49.659916,-10.235229,-2.255296,0.00012525774995528818,4.0034663709746054e-05
2.0,49.573738,-10.231979,-2.246463,0.0001253787365441606,4.002760210744843e-05
2.0,49.5,-10.237941,-2.248861,0.00012548312174027744,4.005892496682681e-05
2.0,49.164356,-10.226753,-2.259395,0.0001259274236914663,4.0188431838035724e-05
2.0,49.070221,-10.222999,-2.250096,0.0001260463100878622,4.017413917254383e-05
2.0,49.0,-10.228796,-2.252336,0.00012613585402525558,4.019923341436973e-05
2.0,48.668114,-10.217985,-2.264494,0.0001265311786689793,4.031255364608891e-05
2.0,48.565559,-10.21443,-2.254906,0.00012664774169488788,4.029164047812793e-05
2.0,48.5,-10.219599,-2.257405,0.00012672284645438367,4.031256368793408e-05
2.0,48.170746,-10.210216,-2.269737,0.00012707576675858684,4.040490979197934e-05
2.0,48.060993,-10.206288,-2.259621,0.00012718783222983557,4.0375082404892106e-05
2.0,48.0,-10.211362,-2.262091,0.00012725067866950693,4.039139011016315e-05
2.0,47.673367,-10.201835,-2.275613,0.00012756548955648186,4.046801367027072e-05
2.0,47.555534,-10.197621,-2.265257,0.00012767369152807595,4.0430296584752326e-05
2.0,47.5,-10.202218,-2.267586,0.00012772511138952141,4.0442069269322764e-05
2.0,47.177029,-10.192433,-2.281465,0.00012800544501704897,4.050071620293706e-05
2.0,47.050728,-10.188261,-2.270217,0.00012811005876652162,4.045082230338443e-05
2.0,47.0,-10.192374,-2.272439,0.00012815231463465755,4.045915223126747e-05
2.0,46.679401,-10.183558,-2.288103,0.00012840382910590285,4.050700770255321e-05
2.0,46.544273,-10.179141,-2.276877,0.00012850507003391042,4.044915955621187e-05
2.0,46.5,-10.182708,-2.279063,0.000128538334533276,4.0454997601793765e-05
2.0,46.182957,-10.174223,-2.293993,0.0001287640682326877,4.048282408731451e-05
2.0,46.038731,-10.169377,-2.2826,0.00012886234851168366,4.041403851943736e-05
2.0,46.0,-10.172557,-2.28452,0.00012888871300967142,4.041719561308717e-05
2.0,45.685738,-10.16421,-2.301378,0.00012909303595071093,4.04375177099305e-05
2.0,45.531708,-10.159181,-2.289849,0.00012918921862275273,4.035866884947044e-05
2.0,45.5,-10.161802,-2.291596,0.00012920887475866003,4.036043353726982e-05
2.0,45.187553,-10.154185,-2.309772,0.00012939591021091367,4.037057300126764e-05
2.0,45.02383,-10.149518,-2.297982,0.0001294904465624929,4.028132503517382e-05
2.0,45.0,-10.151488,-2.299334,0.0001295039921904158,4.0281607084158846e-05
2.0,44.689159,-10.144355,-2.318183,0.00012967697817271837,4.027996280125656e-05
2.0,44.515423,-10.139486,-2.306659,0.0001297707447280101,4.0181970886420325e-05
2.0,44.5,-10.140776,-2.307641,0.00012977885310265947,4.018191269313134e-05
2.0,44.268799,-10.135697,-2.322581,0.00012990038058197063,4.017646939692897e-05
2.0,44.191475,-10.133316,-2.327098,0.0001299404266326733,4.0169556191544265e-05
2.0,44.107925,-10.131701,-2.322581,0.00012998324567446278,4.012608665073351e-05
2.0,44.006077,-10.128893,-2.316307,0.00013003508563268277,4.006422164745691e-05
2.0,44.0,-10.129403,-2.316698,0.0001300380709476843,4.006392480070707e-05
2.0,43.912041,-10.127516,-2.322581,0.00013008235719740428,4.0060778094110064e-05
2.0,43.695492,-10.120953,-2.335615,0.00013019035440814045,4.003841125596158e-05
2.0,43.5,-10.117075,-2.32547,0.0001302860541614263,3.9924470832651776e-05
